"rok","odvetvi","prumerna_mzda","potravina","prumerna_cena"
2009,Administrativní a podpůrné činnosti,12061.200000000000,Hovězí maso zadní bez kosti,179.00644444444586
2009,Administrativní a podpůrné činnosti,12061.200000000000,Chléb konzumní kmínový,19.584527777777797
2009,Administrativní a podpůrné činnosti,12061.200000000000,Jablka konzumní,25.850416666666753
2009,Administrativní a podpůrné činnosti,12061.200000000000,Jogurt bílý netučný,6.083666666666684
2009,Administrativní a podpůrné činnosti,12061.200000000000,Kapr živý,81.9953333333333
2009,Administrativní a podpůrné činnosti,12061.200000000000,Konzumní brambory,10.221583333333296
2009,Administrativní a podpůrné činnosti,12061.200000000000,Kuřata kuchaná celá,57.86044444444431
2009,Administrativní a podpůrné činnosti,12061.200000000000,Máslo,96.09458333333345
2009,Administrativní a podpůrné činnosti,12061.200000000000,Mléko polotučné pasterované,15.658250000000102
2009,Administrativní a podpůrné činnosti,12061.200000000000,Mrkev,16.564638888888823
2009,Administrativní a podpůrné činnosti,12061.200000000000,Papriky,51.70330555555537
2009,Administrativní a podpůrné činnosti,12061.200000000000,Pečivo pšeničné bílé,38.83386111111096
2009,Administrativní a podpůrné činnosti,12061.200000000000,"Pivo výčepní, světlé, lahvové",9.183750000000027
2009,Administrativní a podpůrné činnosti,12061.200000000000,Pomeranče,29.79005555555555
2009,Administrativní a podpůrné činnosti,12061.200000000000,Přírodní minerální voda uhličitá,8.21338888888886
2009,Administrativní a podpůrné činnosti,12061.200000000000,Pšeničná mouka hladká,9.970444444444436
2009,Administrativní a podpůrné činnosti,12061.200000000000,Rajská jablka červená kulatá,34.91694444444457
2009,Administrativní a podpůrné činnosti,12061.200000000000,Rostlinný roztíratelný tuk,84.40955555555598
2009,Administrativní a podpůrné činnosti,12061.200000000000,Rýže loupaná dlouhozrnná,36.102305555555326
2009,Administrativní a podpůrné činnosti,12061.200000000000,Šunkový salám,117.99141666666722
2009,Administrativní a podpůrné činnosti,12061.200000000000,Těstoviny vaječné,30.975583333333226
2009,Administrativní a podpůrné činnosti,12061.200000000000,Vejce slepičí čerstvá,26.020749999999875
2009,Administrativní a podpůrné činnosti,12061.200000000000,Vepřová pečeně s kostí,106.48125000000047
2009,Činnosti v oblasti nemovitostí,19919.250000000000,Banány žluté,30.562138888888754
2009,Činnosti v oblasti nemovitostí,19919.250000000000,Cukr krystalový,19.811083333333375
2009,Činnosti v oblasti nemovitostí,19919.250000000000,Eidamská cihla,111.66619444444476
2009,Činnosti v oblasti nemovitostí,19919.250000000000,Hovězí maso zadní bez kosti,179.00644444444595
2009,Činnosti v oblasti nemovitostí,19919.250000000000,Chléb konzumní kmínový,19.584527777777783
2009,Činnosti v oblasti nemovitostí,19919.250000000000,Jablka konzumní,25.850416666666735
2009,Činnosti v oblasti nemovitostí,19919.250000000000,Jogurt bílý netučný,6.08366666666667
2009,Činnosti v oblasti nemovitostí,19919.250000000000,Kapr živý,81.9953333333333
2009,Činnosti v oblasti nemovitostí,19919.250000000000,Konzumní brambory,10.221583333333305
2009,Činnosti v oblasti nemovitostí,19919.250000000000,Kuřata kuchaná celá,57.8604444444443
2009,Činnosti v oblasti nemovitostí,19919.250000000000,Máslo,96.0945833333335
2009,Činnosti v oblasti nemovitostí,19919.250000000000,Mléko polotučné pasterované,15.658250000000114
2009,Činnosti v oblasti nemovitostí,19919.250000000000,Mrkev,16.564638888888858
2009,Činnosti v oblasti nemovitostí,19919.250000000000,Papriky,51.70330555555537
2009,Činnosti v oblasti nemovitostí,19919.250000000000,Pečivo pšeničné bílé,38.83386111111095
2009,Činnosti v oblasti nemovitostí,19919.250000000000,"Pivo výčepní, světlé, lahvové",9.18375000000002
2009,Činnosti v oblasti nemovitostí,19919.250000000000,Pomeranče,29.790055555555572
2009,Činnosti v oblasti nemovitostí,19919.250000000000,Přírodní minerální voda uhličitá,8.213388888888856
2009,Činnosti v oblasti nemovitostí,19919.250000000000,Pšeničná mouka hladká,9.970444444444434
2009,Činnosti v oblasti nemovitostí,19919.250000000000,Rajská jablka červená kulatá,34.916944444444574
2009,Činnosti v oblasti nemovitostí,19919.250000000000,Rostlinný roztíratelný tuk,84.40955555555598
2009,Činnosti v oblasti nemovitostí,19919.250000000000,Rýže loupaná dlouhozrnná,36.102305555555326
2009,Činnosti v oblasti nemovitostí,19919.250000000000,Šunkový salám,117.99141666666706
2009,Činnosti v oblasti nemovitostí,19919.250000000000,Těstoviny vaječné,30.97558333333322
2009,Činnosti v oblasti nemovitostí,19919.250000000000,Vejce slepičí čerstvá,26.02074999999986
2009,Činnosti v oblasti nemovitostí,19919.250000000000,Vepřová pečeně s kostí,106.48125000000047
2009,Doprava a skladování,18203.400000000000,Banány žluté,30.562138888888736
2009,Doprava a skladování,18203.400000000000,Cukr krystalový,19.811083333333386
2009,Doprava a skladování,18203.400000000000,Eidamská cihla,111.66619444444486
2009,Doprava a skladování,18203.400000000000,Hovězí maso zadní bez kosti,179.00644444444578
2009,Doprava a skladování,18203.400000000000,Chléb konzumní kmínový,19.58452777777782
2009,Doprava a skladování,18203.400000000000,Jablka konzumní,25.850416666666735
2009,Doprava a skladování,18203.400000000000,Jogurt bílý netučný,6.083666666666679
2009,Doprava a skladování,18203.400000000000,Kapr živý,81.9953333333333
2009,Doprava a skladování,18203.400000000000,Konzumní brambory,10.2215833333333
2009,Doprava a skladování,18203.400000000000,Kuřata kuchaná celá,57.860444444444276
2009,Doprava a skladování,18203.400000000000,Máslo,96.09458333333359
2009,Doprava a skladování,18203.400000000000,Mléko polotučné pasterované,15.658250000000084
2009,Doprava a skladování,18203.400000000000,Mrkev,16.564638888888815
2009,Doprava a skladování,18203.400000000000,Papriky,51.70330555555538
2009,Doprava a skladování,18203.400000000000,Pečivo pšeničné bílé,38.833861111110934
2009,Doprava a skladování,18203.400000000000,"Pivo výčepní, světlé, lahvové",9.183750000000023
2009,Doprava a skladování,18203.400000000000,Pomeranče,29.790055555555554
2009,Doprava a skladování,18203.400000000000,Přírodní minerální voda uhličitá,8.213388888888861
2009,Doprava a skladování,18203.400000000000,Pšeničná mouka hladká,9.970444444444436
2009,Doprava a skladování,18203.400000000000,Rajská jablka červená kulatá,34.91694444444446
2009,Doprava a skladování,18203.400000000000,Rostlinný roztíratelný tuk,84.40955555555601
2009,Doprava a skladování,18203.400000000000,Rýže loupaná dlouhozrnná,36.102305555555326
2009,Doprava a skladování,18203.400000000000,Šunkový salám,117.99141666666713
2009,Doprava a skladování,18203.400000000000,Těstoviny vaječné,30.97558333333324
2009,Doprava a skladování,18203.400000000000,Vejce slepičí čerstvá,26.020749999999904
2009,Doprava a skladování,18203.400000000000,Vepřová pečeně s kostí,106.48125000000057
2009,Informační a komunikační činnosti,42237.750000000000,Banány žluté,30.56213888888875
2009,Informační a komunikační činnosti,42237.750000000000,Cukr krystalový,19.81108333333339
2009,Informační a komunikační činnosti,42237.750000000000,Eidamská cihla,111.66619444444495
2009,Informační a komunikační činnosti,42237.750000000000,Hovězí maso zadní bez kosti,179.0064444444458
2009,Informační a komunikační činnosti,42237.750000000000,Chléb konzumní kmínový,19.5845277777778
2009,Informační a komunikační činnosti,42237.750000000000,Jablka konzumní,25.850416666666746
2009,Informační a komunikační činnosti,42237.750000000000,Jogurt bílý netučný,6.083666666666679
2009,Informační a komunikační činnosti,42237.750000000000,Kapr živý,81.99533333333329
2009,Informační a komunikační činnosti,42237.750000000000,Konzumní brambory,10.221583333333307
2009,Informační a komunikační činnosti,42237.750000000000,Kuřata kuchaná celá,57.86044444444423
2009,Informační a komunikační činnosti,42237.750000000000,Máslo,96.09458333333336
2009,Informační a komunikační činnosti,42237.750000000000,Mléko polotučné pasterované,15.658250000000121
2009,Informační a komunikační činnosti,42237.750000000000,Mrkev,16.564638888888826
2009,Informační a komunikační činnosti,42237.750000000000,Papriky,51.70330555555542
2009,Informační a komunikační činnosti,42237.750000000000,Pečivo pšeničné bílé,38.83386111111093
2009,Informační a komunikační činnosti,42237.750000000000,"Pivo výčepní, světlé, lahvové",9.183750000000023
2009,Informační a komunikační činnosti,42237.750000000000,Pomeranče,29.790055555555536
2009,Informační a komunikační činnosti,42237.750000000000,Přírodní minerální voda uhličitá,8.213388888888865
2009,Informační a komunikační činnosti,42237.750000000000,Pšeničná mouka hladká,9.970444444444436
2009,Informační a komunikační činnosti,42237.750000000000,Rajská jablka červená kulatá,34.916944444444546
2009,Informační a komunikační činnosti,42237.750000000000,Rostlinný roztíratelný tuk,84.40955555555598
2009,Informační a komunikační činnosti,42237.750000000000,Rýže loupaná dlouhozrnná,36.10230555555532
2009,Informační a komunikační činnosti,42237.750000000000,Šunkový salám,117.99141666666702
2009,Informační a komunikační činnosti,42237.750000000000,Těstoviny vaječné,30.975583333333205
2009,Informační a komunikační činnosti,42237.750000000000,Vejce slepičí čerstvá,26.020749999999847
2009,Informační a komunikační činnosti,42237.750000000000,Vepřová pečeně s kostí,106.48125000000057
2009,"Kulturní, zábavní a rekreační činnosti",18325.500000000000,Banány žluté,30.56213888888876
2009,"Kulturní, zábavní a rekreační činnosti",18325.500000000000,Cukr krystalový,19.81108333333339
2009,"Kulturní, zábavní a rekreační činnosti",18325.500000000000,Eidamská cihla,111.66619444444481
2009,"Kulturní, zábavní a rekreační činnosti",18325.500000000000,Hovězí maso zadní bez kosti,179.00644444444583
2009,"Kulturní, zábavní a rekreační činnosti",18325.500000000000,Chléb konzumní kmínový,19.584527777777815
2009,"Kulturní, zábavní a rekreační činnosti",18325.500000000000,Jablka konzumní,25.85041666666676
2009,"Kulturní, zábavní a rekreační činnosti",18325.500000000000,Jogurt bílý netučný,6.083666666666682
2009,"Kulturní, zábavní a rekreační činnosti",18325.500000000000,Kapr živý,81.9953333333333
2009,"Kulturní, zábavní a rekreační činnosti",18325.500000000000,Konzumní brambory,10.221583333333298
2009,"Kulturní, zábavní a rekreační činnosti",18325.500000000000,Kuřata kuchaná celá,57.860444444444255
2009,"Kulturní, zábavní a rekreační činnosti",18325.500000000000,Máslo,96.09458333333352
2009,"Kulturní, zábavní a rekreační činnosti",18325.500000000000,Mléko polotučné pasterované,15.65825000000012
2009,"Kulturní, zábavní a rekreační činnosti",18325.500000000000,Mrkev,16.564638888888826
2009,"Kulturní, zábavní a rekreační činnosti",18325.500000000000,Papriky,51.70330555555537
2009,"Kulturní, zábavní a rekreační činnosti",18325.500000000000,Pečivo pšeničné bílé,38.833861111110934
2009,"Kulturní, zábavní a rekreační činnosti",18325.500000000000,"Pivo výčepní, světlé, lahvové",9.183750000000027
2009,"Kulturní, zábavní a rekreační činnosti",18325.500000000000,Pomeranče,29.790055555555565
2009,"Kulturní, zábavní a rekreační činnosti",18325.500000000000,Přírodní minerální voda uhličitá,8.213388888888867
2009,"Kulturní, zábavní a rekreační činnosti",18325.500000000000,Pšeničná mouka hladká,9.970444444444444
2009,"Kulturní, zábavní a rekreační činnosti",18325.500000000000,Rajská jablka červená kulatá,34.91694444444454
2009,"Kulturní, zábavní a rekreační činnosti",18325.500000000000,Rostlinný roztíratelný tuk,84.40955555555594
2009,"Kulturní, zábavní a rekreační činnosti",18325.500000000000,Rýže loupaná dlouhozrnná,36.102305555555326
2009,"Kulturní, zábavní a rekreační činnosti",18325.500000000000,Šunkový salám,117.99141666666708
2009,"Kulturní, zábavní a rekreační činnosti",18325.500000000000,Těstoviny vaječné,30.975583333333205
2009,"Kulturní, zábavní a rekreační činnosti",18325.500000000000,Vejce slepičí čerstvá,26.020749999999843
2009,"Kulturní, zábavní a rekreační činnosti",18325.500000000000,Vepřová pečeně s kostí,106.48125000000049
2009,Ostatní činnosti,16781.750000000000,Banány žluté,30.56213888888876
2009,Ostatní činnosti,16781.750000000000,Cukr krystalový,19.81108333333339
2009,Ostatní činnosti,16781.750000000000,Eidamská cihla,111.66619444444481
2009,Ostatní činnosti,16781.750000000000,Hovězí maso zadní bez kosti,179.00644444444586
2009,Ostatní činnosti,16781.750000000000,Chléb konzumní kmínový,19.58452777777781
2009,Ostatní činnosti,16781.750000000000,Jablka konzumní,25.850416666666757
2009,Ostatní činnosti,16781.750000000000,Jogurt bílý netučný,6.08366666666668
2009,Ostatní činnosti,16781.750000000000,Kapr živý,81.9953333333333
2009,Ostatní činnosti,16781.750000000000,Konzumní brambory,10.221583333333305
2009,Ostatní činnosti,16781.750000000000,Kuřata kuchaná celá,57.8604444444443
2009,Ostatní činnosti,16781.750000000000,Máslo,96.09458333333328
2009,Ostatní činnosti,16781.750000000000,Mléko polotučné pasterované,15.658250000000114
2009,Ostatní činnosti,16781.750000000000,Mrkev,16.564638888888833
2009,Ostatní činnosti,16781.750000000000,Papriky,51.70330555555536
2009,Ostatní činnosti,16781.750000000000,Pečivo pšeničné bílé,38.83386111111095
2009,Ostatní činnosti,16781.750000000000,"Pivo výčepní, světlé, lahvové",9.18375000000003
2009,Ostatní činnosti,16781.750000000000,Pomeranče,29.79005555555559
2009,Ostatní činnosti,16781.750000000000,Přírodní minerální voda uhličitá,8.213388888888858
2009,Ostatní činnosti,16781.750000000000,Pšeničná mouka hladká,9.970444444444434
2009,Ostatní činnosti,16781.750000000000,Rajská jablka červená kulatá,34.91694444444455
2009,Ostatní činnosti,16781.750000000000,Rostlinný roztíratelný tuk,84.40955555555597
2009,Ostatní činnosti,16781.750000000000,Rýže loupaná dlouhozrnná,36.102305555555304
2009,Ostatní činnosti,16781.750000000000,Šunkový salám,117.99141666666704
2009,Ostatní činnosti,16781.750000000000,Těstoviny vaječné,30.975583333333276
2009,Ostatní činnosti,16781.750000000000,Vejce slepičí čerstvá,26.020749999999847
2009,Ostatní činnosti,16781.750000000000,Vepřová pečeně s kostí,106.48125000000057
2009,Peněžnictví a pojišťovnictví,35781.200000000000,Banány žluté,30.56213888888875
2009,Peněžnictví a pojišťovnictví,35781.200000000000,Cukr krystalový,19.811083333333404
2009,Peněžnictví a pojišťovnictví,35781.200000000000,Eidamská cihla,111.66619444444504
2009,Peněžnictví a pojišťovnictví,35781.200000000000,Hovězí maso zadní bez kosti,179.00644444444586
2009,Peněžnictví a pojišťovnictví,35781.200000000000,Chléb konzumní kmínový,19.58452777777781
2009,Peněžnictví a pojišťovnictví,35781.200000000000,Jablka konzumní,25.850416666666757
2009,Peněžnictví a pojišťovnictví,35781.200000000000,Jogurt bílý netučný,6.083666666666679
2009,Peněžnictví a pojišťovnictví,35781.200000000000,Kapr živý,81.9953333333333
2009,Peněžnictví a pojišťovnictví,35781.200000000000,Konzumní brambory,10.221583333333303
2009,Peněžnictví a pojišťovnictví,35781.200000000000,Kuřata kuchaná celá,57.860444444444205
2009,Peněžnictví a pojišťovnictví,35781.200000000000,Máslo,96.09458333333373
2009,Peněžnictví a pojišťovnictví,35781.200000000000,Mléko polotučné pasterované,15.658250000000114
2009,Peněžnictví a pojišťovnictví,35781.200000000000,Mrkev,16.564638888888815
2009,Peněžnictví a pojišťovnictví,35781.200000000000,Papriky,51.70330555555535
2009,Peněžnictví a pojišťovnictví,35781.200000000000,Pečivo pšeničné bílé,38.83386111111091
2009,Peněžnictví a pojišťovnictví,35781.200000000000,"Pivo výčepní, světlé, lahvové",9.18375000000003
2009,Peněžnictví a pojišťovnictví,35781.200000000000,Pomeranče,29.79005555555556
2009,Peněžnictví a pojišťovnictví,35781.200000000000,Přírodní minerální voda uhličitá,8.213388888888865
2009,Peněžnictví a pojišťovnictví,35781.200000000000,Pšeničná mouka hladká,9.970444444444436
2009,Peněžnictví a pojišťovnictví,35781.200000000000,Rajská jablka červená kulatá,34.91694444444449
2009,Peněžnictví a pojišťovnictví,35781.200000000000,Rostlinný roztíratelný tuk,84.40955555555595
2009,Peněžnictví a pojišťovnictví,35781.200000000000,Rýže loupaná dlouhozrnná,36.102305555555326
2009,Peněžnictví a pojišťovnictví,35781.200000000000,Šunkový salám,117.99141666666735
2009,Peněžnictví a pojišťovnictví,35781.200000000000,Těstoviny vaječné,30.97558333333321
2009,Peněžnictví a pojišťovnictví,35781.200000000000,Vejce slepičí čerstvá,26.020749999999843
2009,Peněžnictví a pojišťovnictví,35781.200000000000,Vepřová pečeně s kostí,106.48125000000053
2009,"Profesní, vědecké a technické činnosti",30284.000000000000,Banány žluté,30.56213888888875
2009,"Profesní, vědecké a technické činnosti",30284.000000000000,Cukr krystalový,19.81108333333338
2009,"Profesní, vědecké a technické činnosti",30284.000000000000,Eidamská cihla,111.66619444444487
2009,"Profesní, vědecké a technické činnosti",30284.000000000000,Hovězí maso zadní bez kosti,179.0064444444458
2009,"Profesní, vědecké a technické činnosti",30284.000000000000,Chléb konzumní kmínový,19.584527777777826
2009,"Profesní, vědecké a technické činnosti",30284.000000000000,Jablka konzumní,25.85041666666676
2009,"Profesní, vědecké a technické činnosti",30284.000000000000,Jogurt bílý netučný,6.083666666666674
2009,"Profesní, vědecké a technické činnosti",30284.000000000000,Kapr živý,81.9953333333333
2009,"Profesní, vědecké a technické činnosti",30284.000000000000,Konzumní brambory,10.221583333333298
2009,"Profesní, vědecké a technické činnosti",30284.000000000000,Kuřata kuchaná celá,57.8604444444443
2009,"Profesní, vědecké a technické činnosti",30284.000000000000,Máslo,96.0945833333334
2009,"Profesní, vědecké a technické činnosti",30284.000000000000,Mléko polotučné pasterované,15.658250000000132
2009,"Profesní, vědecké a technické činnosti",30284.000000000000,Mrkev,16.564638888888844
2009,"Profesní, vědecké a technické činnosti",30284.000000000000,Papriky,51.70330555555535
2009,"Profesní, vědecké a technické činnosti",30284.000000000000,Pečivo pšeničné bílé,38.83386111111091
2009,"Profesní, vědecké a technické činnosti",30284.000000000000,"Pivo výčepní, světlé, lahvové",9.183750000000034
2009,"Profesní, vědecké a technické činnosti",30284.000000000000,Pomeranče,29.79005555555556
2009,"Profesní, vědecké a technické činnosti",30284.000000000000,Přírodní minerální voda uhličitá,8.21338888888886
2009,"Profesní, vědecké a technické činnosti",30284.000000000000,Pšeničná mouka hladká,9.970444444444441
2009,"Profesní, vědecké a technické činnosti",30284.000000000000,Rajská jablka červená kulatá,34.916944444444546
2009,"Profesní, vědecké a technické činnosti",30284.000000000000,Rostlinný roztíratelný tuk,84.40955555555598
2009,"Profesní, vědecké a technické činnosti",30284.000000000000,Rýže loupaná dlouhozrnná,36.10230555555533
2009,"Profesní, vědecké a technické činnosti",30284.000000000000,Šunkový salám,117.99141666666708
2009,"Profesní, vědecké a technické činnosti",30284.000000000000,Těstoviny vaječné,30.975583333333216
2009,"Profesní, vědecké a technické činnosti",30284.000000000000,Vejce slepičí čerstvá,26.02074999999986
2009,"Profesní, vědecké a technické činnosti",30284.000000000000,Vepřová pečeně s kostí,106.48125000000063
2009,Stavebnictví,21813.000000000000,Banány žluté,30.562138888888736
2009,Stavebnictví,21813.000000000000,Cukr krystalový,19.81108333333339
2009,Stavebnictví,21813.000000000000,Eidamská cihla,111.66619444444486
2009,Stavebnictví,21813.000000000000,Hovězí maso zadní bez kosti,179.00644444444592
2009,Stavebnictví,21813.000000000000,Chléb konzumní kmínový,19.584527777777797
2009,Stavebnictví,21813.000000000000,Jablka konzumní,25.850416666666767
2009,Stavebnictví,21813.000000000000,Jogurt bílý netučný,6.083666666666679
2009,Stavebnictví,21813.000000000000,Kapr živý,81.99533333333329
2009,Stavebnictví,21813.000000000000,Konzumní brambory,10.22158333333331
2009,Stavebnictví,21813.000000000000,Kuřata kuchaná celá,57.86044444444431
2009,Stavebnictví,21813.000000000000,Máslo,96.09458333333346
2009,Stavebnictví,21813.000000000000,Mléko polotučné pasterované,15.658250000000107
2009,Stavebnictví,21813.000000000000,Mrkev,16.564638888888854
2009,Stavebnictví,21813.000000000000,Papriky,51.70330555555535
2009,Stavebnictví,21813.000000000000,Pečivo pšeničné bílé,38.833861111110934
2009,Stavebnictví,21813.000000000000,"Pivo výčepní, světlé, lahvové",9.183750000000027
2009,Stavebnictví,21813.000000000000,Pomeranče,29.790055555555572
2009,Stavebnictví,21813.000000000000,Přírodní minerální voda uhličitá,8.213388888888856
2009,Stavebnictví,21813.000000000000,Pšeničná mouka hladká,9.97044444444444
2009,Stavebnictví,21813.000000000000,Rajská jablka červená kulatá,34.91694444444455
2009,Stavebnictví,21813.000000000000,Rostlinný roztíratelný tuk,84.40955555555598
2009,Stavebnictví,21813.000000000000,Rýže loupaná dlouhozrnná,36.102305555555326
2009,Stavebnictví,21813.000000000000,Šunkový salám,117.99141666666708
2009,Stavebnictví,21813.000000000000,Těstoviny vaječné,30.975583333333205
2009,Stavebnictví,21813.000000000000,Vejce slepičí čerstvá,26.02074999999985
2009,Stavebnictví,21813.000000000000,Vepřová pečeně s kostí,106.4812500000006
2009,Těžba a dobývání,27960.500000000000,Banány žluté,30.56213888888874
2009,Těžba a dobývání,27960.500000000000,Cukr krystalový,19.811083333333375
2009,Těžba a dobývání,27960.500000000000,Eidamská cihla,111.66619444444483
2009,Těžba a dobývání,27960.500000000000,Hovězí maso zadní bez kosti,179.00644444444595
2009,Těžba a dobývání,27960.500000000000,Chléb konzumní kmínový,19.584527777777797
2009,Těžba a dobývání,27960.500000000000,Jablka konzumní,25.85041666666673
2009,Těžba a dobývání,27960.500000000000,Jogurt bílý netučný,6.0836666666666765
2009,Těžba a dobývání,27960.500000000000,Kapr živý,81.99533333333329
2009,Těžba a dobývání,27960.500000000000,Konzumní brambory,10.221583333333292
2009,Těžba a dobývání,27960.500000000000,Kuřata kuchaná celá,57.860444444444184
2009,Těžba a dobývání,27960.500000000000,Máslo,96.09458333333325
2009,Těžba a dobývání,27960.500000000000,Mléko polotučné pasterované,15.658250000000116
2009,Těžba a dobývání,27960.500000000000,Mrkev,16.56463888888885
2009,Těžba a dobývání,27960.500000000000,Papriky,51.70330555555537
2009,Těžba a dobývání,27960.500000000000,Pečivo pšeničné bílé,38.83386111111091
2009,Těžba a dobývání,27960.500000000000,"Pivo výčepní, světlé, lahvové",9.183750000000025
2009,Těžba a dobývání,27960.500000000000,Pomeranče,29.790055555555572
2009,Těžba a dobývání,27960.500000000000,Přírodní minerální voda uhličitá,8.21338888888887
2009,Těžba a dobývání,27960.500000000000,Pšeničná mouka hladká,9.97044444444444
2009,Těžba a dobývání,27960.500000000000,Rajská jablka červená kulatá,34.91694444444456
2009,Těžba a dobývání,27960.500000000000,Rostlinný roztíratelný tuk,84.40955555555591
2009,Těžba a dobývání,27960.500000000000,Rýže loupaná dlouhozrnná,36.10230555555532
2009,Těžba a dobývání,27960.500000000000,Šunkový salám,117.9914166666671
2009,Těžba a dobývání,27960.500000000000,Těstoviny vaječné,30.975583333333233
2009,Těžba a dobývání,27960.500000000000,Vejce slepičí čerstvá,26.02074999999987
2009,Těžba a dobývání,27960.500000000000,Vepřová pečeně s kostí,106.48125000000053
2009,"Ubytování, stravování a pohostinství",11782.750000000000,Banány žluté,30.56213888888876
2009,"Ubytování, stravování a pohostinství",11782.750000000000,Cukr krystalový,19.811083333333407
2009,"Ubytování, stravování a pohostinství",11782.750000000000,Eidamská cihla,111.66619444444483
2009,"Ubytování, stravování a pohostinství",11782.750000000000,Hovězí maso zadní bez kosti,179.00644444444583
2009,"Ubytování, stravování a pohostinství",11782.750000000000,Chléb konzumní kmínový,19.584527777777797
2009,"Ubytování, stravování a pohostinství",11782.750000000000,Jablka konzumní,25.85041666666676
2009,"Ubytování, stravování a pohostinství",11782.750000000000,Jogurt bílý netučný,6.0836666666666686
2009,"Ubytování, stravování a pohostinství",11782.750000000000,Kapr živý,81.99533333333332
2009,"Ubytování, stravování a pohostinství",11782.750000000000,Konzumní brambory,10.221583333333294
2009,"Ubytování, stravování a pohostinství",11782.750000000000,Kuřata kuchaná celá,57.86044444444431
2009,"Ubytování, stravování a pohostinství",11782.750000000000,Máslo,96.09458333333325
2009,"Ubytování, stravování a pohostinství",11782.750000000000,Mléko polotučné pasterované,15.658250000000109
2009,"Ubytování, stravování a pohostinství",11782.750000000000,Mrkev,16.564638888888823
2009,"Ubytování, stravování a pohostinství",11782.750000000000,Papriky,51.70330555555539
2009,"Ubytování, stravování a pohostinství",11782.750000000000,Pečivo pšeničné bílé,38.83386111111092
2009,"Ubytování, stravování a pohostinství",11782.750000000000,"Pivo výčepní, světlé, lahvové",9.183750000000027
2009,"Ubytování, stravování a pohostinství",11782.750000000000,Pomeranče,29.79005555555555
2009,"Ubytování, stravování a pohostinství",11782.750000000000,Přírodní minerální voda uhličitá,8.213388888888872
2009,"Ubytování, stravování a pohostinství",11782.750000000000,Pšeničná mouka hladká,9.970444444444443
2009,"Ubytování, stravování a pohostinství",11782.750000000000,Rajská jablka červená kulatá,34.91694444444456
2009,"Ubytování, stravování a pohostinství",11782.750000000000,Rostlinný roztíratelný tuk,84.40955555555585
2009,"Ubytování, stravování a pohostinství",11782.750000000000,Rýže loupaná dlouhozrnná,36.102305555555326
2009,"Ubytování, stravování a pohostinství",11782.750000000000,Šunkový salám,117.9914166666672
2009,"Ubytování, stravování a pohostinství",11782.750000000000,Těstoviny vaječné,30.975583333333205
2009,"Ubytování, stravování a pohostinství",11782.750000000000,Vejce slepičí čerstvá,26.020749999999843
2009,"Ubytování, stravování a pohostinství",11782.750000000000,Vepřová pečeně s kostí,106.48125000000059
2009,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,20577.000000000000,Banány žluté,30.562138888888764
2009,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,20577.000000000000,Cukr krystalový,19.81108333333339
2009,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,20577.000000000000,Eidamská cihla,111.6661944444448
2009,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,20577.000000000000,Hovězí maso zadní bez kosti,179.00644444444578
2009,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,20577.000000000000,Chléb konzumní kmínový,19.584527777777815
2009,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,20577.000000000000,Jablka konzumní,25.850416666666742
2009,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,20577.000000000000,Jogurt bílý netučný,6.083666666666679
2009,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,20577.000000000000,Kapr živý,81.9953333333333
2009,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,20577.000000000000,Konzumní brambory,10.22158333333329
2009,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,20577.000000000000,Kuřata kuchaná celá,57.860444444444276
2009,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,20577.000000000000,Máslo,96.09458333333349
2009,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,20577.000000000000,Mléko polotučné pasterované,15.65825000000012
2009,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,20577.000000000000,Mrkev,16.564638888888833
2009,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,20577.000000000000,Papriky,51.70330555555537
2009,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,20577.000000000000,Pečivo pšeničné bílé,38.83386111111094
2009,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,20577.000000000000,"Pivo výčepní, světlé, lahvové",9.183750000000018
2009,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,20577.000000000000,Pomeranče,29.790055555555547
2009,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,20577.000000000000,Přírodní minerální voda uhličitá,8.213388888888874
2009,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,20577.000000000000,Pšeničná mouka hladká,9.97044444444445
2009,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,20577.000000000000,Rajská jablka červená kulatá,34.916944444444525
2009,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,20577.000000000000,Rostlinný roztíratelný tuk,84.40955555555593
2009,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,20577.000000000000,Rýže loupaná dlouhozrnná,36.10230555555531
